Model,Task,Instruction,Item,Condition,Prompt,Response,Short_Model,Parsed_Ideas,Originality_Score,DB_Rarity_Score,Novelty_Score
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Towel,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Towel
Condition: Be conventional.","
1. Drying the body after a shower
2. Drying hands
3. Drying hair
4. Wiping spills
5. Drying dishes
6. Drying a pet
7. Beach cover
8. Gym sweat wipe
9. Bath mat
10. Drying a car",gemma-4-31b-it,Beach cover,0.5608681,0.9776207302709069,5.521460917862246
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Towel,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Towel
Condition: Be conventional.","
1. Drying the body after a shower
2. Drying hands
3. Drying hair
4. Wiping spills
5. Drying dishes
6. Drying a pet
7. Beach cover
8. Gym sweat wipe
9. Bath mat
10. Drying a car",gemma-4-31b-it,Gym sweat wipe,0.51763904,0.9976442873969376,0.6616485135005743
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Towel,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Towel
Condition: Be conventional.","
1. Drying the body after a shower
2. Drying hands
3. Drying hair
4. Wiping spills
5. Drying dishes
6. Drying a pet
7. Beach cover
8. Gym sweat wipe
9. Bath mat
10. Drying a car",gemma-4-31b-it,Bath mat,0.43311435,0.939536709854731,4.135166556742356
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Towel,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Towel
Condition: Be conventional.","
1. Drying the body after a shower
2. Drying hands
3. Drying hair
4. Wiping spills
5. Drying dishes
6. Drying a pet
7. Beach cover
8. Gym sweat wipe
9. Bath mat
10. Drying a car",gemma-4-31b-it,Drying a car,0.6921293,0.9964664310954063,5.521460917862246
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Holding liquids,0.8724201,0.9151785714285714,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Storing food,0.87852573,0.9720238095238095,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Pencil holder,0.9161102,0.9669642857142857,2.5257286443082556
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Flower pot,0.8833375,0.9595238095238096,2.7488721956224653
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Lantern,0.7864982,0.9836309523809523,5.521460917862246
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Compost bin,0.80014616,0.9785714285714285,3.575550768806933
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Target for throwing,0.8857459,0.9592261904761905,5.521460917862246
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Drum,0.8310045,0.9952380952380953,3.2188758248682006
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Cookie cutter,0.8445719,0.9925595238095238,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can","
1. Holding liquids
2. Storing food
3. Pencil holder
4. Flower pot
5. Lantern
6. Compost bin
7. Target for throwing
8. Drum
9. Cookie cutter
10. Bird feeder",gemma-4-31b-it,Bird feeder,0.93915284,0.9961309523809524,3.324236340526027
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Pencil holder,0.9161102,0.9669642857142857,2.5257286443082556
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Miniature planter,1.0072227,0.9729166666666667,2.7488721956224653
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Improvised drum,0.8763558,0.9851190476190477,3.2188758248682006
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Bird feeder,0.93915284,0.9961309523809524,3.324236340526027
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Cookie cutter,0.8445719,0.9925595238095238,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Lantern sleeve,0.86747086,0.9952380952380953,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Coin bank,0.8631138,0.9892857142857143,4.422848629194137
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Survival stove,0.8749895,0.9943452380952381,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Desk organizer,1.0016042,0.9860119047619048,3.7297014486341915
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be creative.","
1. Pencil holder
2. Miniature planter
3. Improvised drum
4. Bird feeder
5. Cookie cutter
6. Lantern sleeve
7. Coin bank
8. Survival stove
9. Desk organizer
10. Acoustic amplifier",gemma-4-31b-it,Acoustic amplifier,0.95374084,0.9946428571428572,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Food storage,0.8971366,0.9717261904761905,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Pencil holder,0.9161102,0.9669642857142857,2.5257286443082556
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Planter,0.9176281,0.9744047619047619,2.7488721956224653
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Compost bin,0.80014616,0.9785714285714285,3.575550768806933
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Lantern housing,0.8989006,0.9866071428571429,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Target for practice,0.8424144,0.9958333333333333,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Coin bank,0.8631138,0.9892857142857143,4.422848629194137
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Mold for casting,0.92163354,0.9958333333333333,5.521460917862246
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Stove for camping,0.9049158,0.9979166666666667,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be effective.","
1. Food storage
2. Pencil holder
3. Planter
4. Compost bin
5. Lantern housing
6. Target for practice
7. Coin bank
8. Mold for casting
9. Stove for camping
10. Speaker amplifier",gemma-4-31b-it,Speaker amplifier,0.906036,0.9964285714285714,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Holding liquid,0.82150817,0.9104166666666667,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Holding solids,0.9190477,0.9741071428571428,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Storage,0.856274,0.9491071428571428,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Waste bin,0.80110514,0.9619047619047619,3.575550768806933
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Weight,0.8226715,0.9958333333333333,5.521460917862246
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Container,0.7772767,0.9339285714285714,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Pencil holder,0.9161102,0.9669642857142857,2.5257286443082556
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Organizing screws,1.0696688,0.9985119047619048,4.8283137373023015
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Flower pot,0.8833375,0.9595238095238096,2.7488721956224653
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding liquid
2. Holding solids
3. Storage
4. Waste bin
5. Weight
6. Container
7. Pencil holder
8. Organizing screws
9. Flower pot
10. Dustbin",gemma-4-31b-it,Dustbin,0.8581756,0.981547619047619,3.575550768806933
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Storing food,0.87852573,0.9720238095238095,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Storing liquids,0.9073779,0.9669642857142857,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Recycling bin,0.83928305,0.9714285714285714,3.575550768806933
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Pencil holder,0.9161102,0.9669642857142857,2.5257286443082556
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Planter,0.9176281,0.9744047619047619,2.7488721956224653
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Trash can,0.6011226,0.9773809523809524,3.575550768806933
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Storage container,0.8531811,0.9407738095238095,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Water cup,0.853886,0.9258928571428572,1.3470736479666094
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Tool organizer,0.97772294,0.9922619047619048,3.7297014486341915
google/gemma-4-31b-it,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Storing food
2. Storing liquids
3. Recycling bin
4. Pencil holder
5. Planter
6. Trash can
7. Storage container
8. Water cup
9. Tool organizer
10. Coin bank",gemma-4-31b-it,Coin bank,0.8631138,0.9892857142857143,4.422848629194137
openai/gpt-oss-20b,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Reading entertainment  
2. Reference for research  
3. Educational tool for teaching  
4. Source for quotations  
5. Gift for a loved one  
6. Decorative wall art  
7. Inspiration for creative writing  
8. Historical record preservation  
9. Collectible for hobbyists  
10. Source for literary analysis",gpt-oss-20b,Reading entertainment,0.49104017,0.9898697539797395,2.5257286443082556
